,Description,Ammonia,Apple,Apricot,Berry,Blue,Blueberry,Butter,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Fruit,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Menthol,Mint,Minty,None,Nutty,Orange,Peach,Pear,Pepper,Pine,Pineapple,Plum,Pungent,Rose,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree,Tropical,Vanilla,Violet,Woody
526,chocolate diesel sativa cannabis strain brings together genetics original sour diesel chocolate thai soaring euphoria shoot straight head chocolate diesel easily compared cup coffee flavor offer little part parent note earthy chocolate skunky diesel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
527,chocolate drop supposed cross chocolate kush lowryder indica dominant hybrid produce squat plant tree shaped bud reek incense cocoa pungent earth citrus effect relaxing overly sedative offer kind uplifting euphoria enjoy chocolate drop throughout day help relieve stress improve mood manage anxiety,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,chocolate fondue bred dna genetics sativa dominant cross balance uplifting effect chocolope relaxing effect unique flavor exodus cheese effect chocolate fondue relax body calm mind blissful state consciousness complex bouquet sweet flavor make cannabis strain enjoyable day night,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,chocolate hashberry aromatic strain quality effect beautiful foliage smell indicative name chocolate hashberry reek chocolate hashy spice sweet berry delicious scent come combining two fantastic kush cut chocolate kush blackberry kush top excellent flavor aroma chocolate hashberry s kush lineage offer delightful mid level sedation relaxed mental state help curb anxiety minor pain enhancing mood focus,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
530,chocolate kush bred  seed powerful indica strain capture best two parent strain mazar resin oozing bud lends potent full body euphoria pure indica parent pass pungent aroma hashy incense chocolate strain grows medium sized plant christmas tree structure flower   day sativa dominant chocolope kush sometimes go name chocolate kush sure confirm strain s genetics budtender re looking heavy handed indica,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
531,chocolate meringue another sweet offering thclones created crossing lemon tree chocolate kush chocolate meringue imbues consumer talkative euphoric buzz known elevate mood reduce stress blissful strain s terpene profile thick honey pine cacao meyer lemon making especially sweet zestful taste bud bulky stress melting indica great complement social event dinner plan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
532,chocolate og another chocolatey genetic cross thclones strain created union pungent parent strain true og chocolate rain indica dominant genetics offer relaxing quality heavier continued consumption giggly euphoria bright citrus grapefruit aroma speak traditional og attribute inherited true og taste take cheesy nutty flavor upon combustion leaving savory note palate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
533,chocolate rain eskobar seed flavorful mashup exceptional genetic stock two exceptional breeder indica dominant hybrid cross dna genetics chocolope dj short s cocoa kush twice deep chocolate pairing emits bittersweet cocoa aroma touch blueberry floral kush note finish strain s effect balanced offering happy relaxing mental physical effect aren t overwhelming chocolate rain decent yield average   week flowering period,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
534,chocolate sap taste budz citrus sap gorilla glue  x tangie phenotype lean heavily toward chocolate diesel genetics gorilla glue  parent originally nicknamed gorilla sap chocolate sap s smell isn t pungent chemical bouquet gg rather chocolatey herbal taste palate subtle smooth note cocoa nib basil open gentle citrus finish balanced hybrid truly recreational strain improving mood outlook flavorful puff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,legendary landrace strain thailand chocolate thai first made appearance u s sometime s thai stick spindly flower tied bamboo stick renowned potent high old school head remember bud slender airy medium dark brown color possessing unique chocolate coffee aroma due fact long flowering low yielding sativa strain always produced male flower seed incredibly difficult clone grow likely chocolate thai longer exists original form several seed line sold name either crossbred provide stabilizing trait unknown provenance,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,combine sweet cocoa flavor chocolope strength potency alaskan thunder fuck none chocolate thunder clear headed active sativa may need inspire creativity promote concentration patient will appreciate ability dull symptom without fogging mental faculty true name chocolate thunder subtle sweet earthy aroma similar chocolate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
537,chocolate tonic purple caper seed   cbd thc strain helped many medical cannabis patient throughout west coast created crossing chocolate kush cannatonic chocolate tonic harness best part strain offer soothing relief inflammation anxiety nausea alongside enjoyable buzz chocolate tonic distinct pine cocoa aroma bit herbaceous sweet palate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
538,dna genetics developed chocolope crossing chocolate thai cannalope haze create homage chocolate strain s hefty sativa bud give earthy sweet coffee flavor provide dreamy cerebral effect consumer report strong euphoric mental shift great coping depression stress,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
539,chocolope kush known chocolate kush sativa dominant strain lineage chocolope multiple cannabis cup winner kosher kush kosher kush front runner cannabis event competed published high time th overall strongest strain world bud chocolope kush dense dark colored large amount white crystal known aroma vanilla mixed chocolate high described heavy cerebral one thc content  along cbd approximately ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
540,chong star named honor tommy chong hybrid strain cultivated sold marisol therapeutic pueblo colorado,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,word chronic become commonplace descriptor high quality marijuana chronic balanced hybrid cross northern light skunk ak  originally bred serious seed  ak  later introduced genetic mix increase resin content effect complexity without diminishing yield sweet honey flower spice color aroma renowned hybrid take extra care drying process delicate scent easily lost chronic form massive cola leaf topping high yielder isn t advisable,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
542,chronic thunder indica strain bred barney s farm offer full body effect alongside funky diesel spicy pepper aroma save heavy hitter day find list blank indica will stuck comfortable place moderate level cbd chronic thunder preferred resolving insomnia pain upset stomach,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,chucky s bride cross exodus cheese cinderella  bred eskobar seed sativa dominant hybrid give exotic mixture sharp flavor cinderella  s tropical aroma sweet citrus pineapple blend pungent note skunky cheese become synonymous cheese strain unique terpene profile lead charge uplifting creative effect stimulate appetite ward depression,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,chunky diesel bred ganja rebel seed co cresco lab west coast rarity classic root combo deep chunk robust indica straight  popular sour diesel creates pleasantly motivating strain clear headed mental state massive trichome production terpene profile skunk chocolate covered espresso bean diesel chunky diesel sure please sativa dominant aficionado chunky diesel may assist depression fatigue nausea concurrently improving mood,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
545,chupacabra look sativa act indica tall bright green bud fray even brighter orange hair wild strain reek golden goat heritage strain bred colorado seed inc brings together hawaiian romulan s mental stylings island sweet skunk s brilliant tropical aroma finally anchored gupta kush   hybrid will leave mind sizzling nestle favorite piece furniture,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
546,church og indica marijuana strain provides strong body sensation may evolve lasting cerebral effect bud known mold resistant strain grown various mountain region church og known dark green leaf orange hair purple hue throughout lineage god s gift og kush strain thc level  cbd level  ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,cinderella  known c simply cindy sativa dominant hybrid bred mr soul brother grimm s best known potent cerebral high sweet fruity flavor epic yield according mr soul c created using seed found sensi branded  gram package jack herer purchased amsterdam coffee shop cinderella  popular indoor grower short bushy stature high yield short flowering time high thc content  cindy s effect usually described dreamy euphoric uplifting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,cinderella s dream sativa dominant hybrid cinex blue dream flavor skunky mix lemon citrus flavor subtle note sweet berry effect cinderella s dream come fast powerful clearheaded mix cerebral activity give energetic burst stress dissipates,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
549,cindy white sativa dominant hybrid cross cinderella  princess uplifting effect ushered earthy floral aroma heavy resin potentially inherited lineage cindy white potency won st place  high time cannabis cup people s choice category,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,cinex hybrid parent cinderella  vortex mixture flavor ranging sweet citrus earthy skunk effect clear headed uplifting perfect building positive mindset stimulating creative energy consumer enjoy cinex ability suppress pain depression,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
551,cirrus oregon cannabis authority high potency candyland phenotype heady sativa dominant strain known achieve thc percentage north  emits ripe fuel overtone underpinned musky earth cirrus s bud decorated golden hair glittering trichomes exhibiting hint purple speak strain s granddaddy purple lineage anticipate relaxed body buzz help center focus mind reducing pain gently enhancing mood clear headed buzz kind physical effect make ideal companion throughout day right dosage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
552,citrix hybrid cannabis strain draw genetics flavorful grapefruit mother resinous la confidential male named intense orange aroma citrix entices sens drawing active clear headed euphoria citrix make garden telltale sign good phenotype include pungent aroma disease resistance heavy yield rapid vegetative growth dense bud structure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
553,citrus kush fresh fruity blast sens name implies indica dominant hybrid deep citrus aroma darker muskier tone support theory master kush genetics taste follows suit sweet sour mix will bring mind bright bowl lemon lime orange citrus kush s effect will strong head body providing mood boost leaf consumer happy little,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,citrus punch potbox tangy splash bright citrus good vibe sativa dominant strain smell ripening orange tangerine note grapefruit lime uplifting aroma speaks strain s sour tangie clementine genetics sizzling cerebral effect tell mystery parent nestled top layer heady fruit smoothie enjoy strain outside bright terpene profile begs activity fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
555,crockett family farm dna genetics citrus sap hybrid cross gorilla glue  tangie grower expect high yield heavy resin production sweet mandarin orange aroma well high calyx leaf ratio flowering time average   day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
556,citrus sunshine haze cereal killer genetics describe sunshine bag created crossing super lemon haze kosher tangie  genetic combination yield three distinct phenotype ranging   sativa dominant even   split phenotype share magnificent citrus aroma run gamut lemon lime candy orange tangerine hint herbaceous spice average thc content  citrus sunshine haze unseasoned consumer strain quality option looking combat depression laziness mild pain remaining upbeat,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557,clementine sweet citrus flavored sativa hybrid combine tangie lemon skunk genetics concentrated live resin clementine crocket family farm took home nd place best sativa concentrate  cannabis cup michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
558,clementine kush lovechild tangerine sunrise sanjay gupta kush bred colorado seed inc tangie mother clementine kush inherits strong citrus aroma trichome rich cola indica dominant father think orange blossom intermixed floral undertone traditional kush parentage expect intense physical relaxation expansive cerebral mindset,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
559,clementine s terpentine taste budz skunky k gold phenotype smell turpentine turpentine don t know solvent rendered resin tree usually pine tree hybrid strain dense bulbous nugs delicate orange hair bud give sour sweet aroma help physically active mentally engaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,originally clone hybrid later released seed form breeder riot seed clockwork orange thought sort g black widow cross compact bushy stature incredible potency long sought grower breeder alike combining heavy indica stone intense haze head high clockwork orange novice cannabis consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
561,cloud  began collaboration kiwiseeds dampkring classic attempt stabilize classic clone strain nyc diesel adding genetics indica hybrid milky way cloud  created best phenotype longer flowering original posse amazing flavor potency take note confuse hybrid dinafem s cloud ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,club  special strain crafted josh d karma genetics arizona s sunday good kushy cross karmarado og biker kush knockout consumer looking heavy restful indica dominant strain terpene profile mixture gas pine leaving consumer clean floral note exhale enjoy strain care effect known powerfully sedative continued consumption,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
563,cluster bomb indica dominant hybrid bred bomb seed strain take soaring sativa effect cinderella  cross bomb  proprietary strain bomb seed us influence genetics blend crossed original skunk  genetics sensi seed give u cluster bomb cluster bomb known producing large commercial yield rich skunky bud sweetened note strawberry citrus relaxing indica effect balanced cerebral energy provided cinderella  genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
564,coconut oil taste budz sativa dominant phenotype sfv og created cali connection s genetic stock according grower phenotype strong coconut smell flavor couldn t named adequately coconut oil land firmly body offering pleasant relaxing effect without drowsiness offer consumer happy creative euphoria alongside mid level physical effect known stimulate arousal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
565,cold creek kush indica dominant hybrid cross powerful mk ultra fellow colorado native chemdawg  work t h seed strain nabbed nd place  high time cannabis cup indica category cold creek kush flower   week must adequate room stretch limb piney sour user rave fresh taste balanced effect relaxing without sleepy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
566,colombian gold classic landrace sativa originated santa marta mountain colombia bud fluffy crystal covered radiating skunky sweet note lemon lime indigenous sativa parented famous skunk  hybrid become staple cannabis breeding active uplifting focused effect colombian gold come without paranoia anxiety making strain great choice novice consumer needing stay productive medicating colombian gold may help patient ease muscle tension pain physical symptom stimulating happy quality used depression add adhd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
